,level_0,level_1,pred
123,5,3,4.058876037597656
124,5,4,4.130263328552246
125,5,5,4.272446632385254
126,5,6,4.860165119171143
127,5,7,4.945039749145508
128,5,8,4.689489841461182
129,5,9,5.194572925567627
130,5,10,5.027081489562988
131,5,11,4.976862907409668
132,5,12,5.3610382080078125
133,5,13,6.2664384841918945
134,5,14,5.971778392791748
135,5,15,5.532436847686768
136,5,16,5.584914684295654
137,5,17,5.1794939041137695
138,5,18,4.8642168045043945
139,5,19,4.82112979888916
140,5,20,4.382465362548828
141,5,21,3.9632158279418945
142,5,22,4.085783958435059
143,5,23,4.26436710357666
144,6,0,3.3331639766693115
145,6,1,1.1091349124908447
146,6,2,0.41154563426971436
147,6,3,-0.2794416546821594
148,6,4,0.06498885154724121
149,6,5,0.2409205436706543
150,6,6,-0.19245213270187378
151,6,7,0.08365577459335327
152,6,8,-1.4863718748092651
153,6,9,-1.1004011631011963
154,6,10,-0.1078529953956604
155,6,11,0.2236093282699585
156,6,12,0.3222528398036957
157,6,13,0.9157195091247559
158,6,14,0.834499716758728
159,6,15,-0.30029207468032837
160,6,16,-0.22841769456863403
161,6,17,-2.690218210220337
162,6,18,-1.6775627136230469
163,6,19,-2.5206665992736816
164,6,20,-3.0203254222869873
165,6,21,-7.061127185821533
166,6,22,-9.627260208129883
167,6,23,-7.611540794372559
168,7,0,-6.3882060050964355
169,7,1,-8.307449340820312
170,7,2,-4.879648685455322
171,7,3,-6.66113805770874
172,7,4,-7.145989418029785
173,7,5,-6.740471839904785
174,7,6,-6.015736103057861
175,7,7,-4.374329090118408
176,7,8,-4.334070205688477
177,7,9,-2.964892864227295
178,7,10,-2.640803337097168
179,7,11,-2.1807713508605957
180,7,12,-2.2718796730041504
181,7,13,-2.507875680923462
182,7,14,-3.1376495361328125
183,7,15,-3.7066612243652344
184,7,16,-4.734134197235107
185,7,17,-5.623654842376709
186,7,18,-5.908208847045898
187,7,19,-5.812491416931152
188,7,20,-6.3416218757629395
189,7,21,-5.930664539337158
190,7,22,-6.62135648727417
191,7,23,-6.605665683746338
192,8,0,-3.1863651275634766
193,8,1,-2.386242628097534
194,8,2,-2.569457530975342
195,8,3,-3.920001983642578
196,8,4,-3.1291582584381104
197,8,5,-3.5554404258728027
198,8,6,-4.810731887817383
199,8,7,-4.590959072113037
200,8,8,-3.009953260421753
201,8,9,0.31941869854927063
202,8,10,2.2807910442352295
203,8,11,3.635004997253418
204,8,12,3.449129581451416
205,8,13,0.49117082357406616
206,8,14,-0.6123003959655762
207,8,15,-0.5748869180679321
208,8,16,-0.9133216142654419
209,8,17,-1.0745978355407715
210,8,18,-0.7256627082824707
211,8,19,0.8283438682556152
212,8,20,0.8561559915542603
213,8,21,0.5030997395515442
214,8,22,-0.3023185133934021
215,8,23,-0.4303434491157532
216,9,0,0.2438659369945526
217,9,1,0.23778095841407776
218,9,2,-0.641137957572937
219,9,3,4.04248046875
220,9,4,5.49489164352417
221,9,5,5.131414890289307
222,9,6,3.970244884490967
223,9,7,5.42755651473999
224,9,8,0.943381667137146
225,9,9,2.393038034439087
226,9,10,2.246187448501587
227,9,11,1.1745378971099854
228,9,12,1.5453542470932007
229,9,13,5.986604690551758
230,9,14,5.4976325035095215
231,9,15,3.314941883087158
232,9,16,5.259960651397705
233,9,17,5.094496250152588
234,9,18,5.333774089813232
235,9,19,5.075031280517578
236,9,20,4.753717422485352
237,9,21,4.775693893432617
238,9,22,4.623077869415283
239,9,23,2.954564094543457
240,10,0,3.5042803287506104
241,10,1,3.310790777206421
242,10,2,3.2447121143341064
243,10,3,0.11522486805915833
244,10,4,-1.9870960712432861
245,10,5,-1.6147384643554688
246,10,6,-0.7009409666061401
247,10,7,-0.8269336223602295
248,10,8,-1.3154948949813843
249,10,9,-1.9441399574279785
250,10,10,-1.5097174644470215
251,10,11,3.705631732940674
252,10,12,3.9093520641326904
253,10,13,3.9302380084991455
254,10,14,2.836367130279541
255,10,15,2.778270721435547
256,10,16,2.808713436126709
257,10,17,3.0875494480133057
258,10,18,3.5286178588867188
259,10,19,3.324690818786621
260,10,20,3.070590019226074
261,10,21,2.6291744709014893
262,10,22,2.684117078781128
263,10,23,1.8615920543670654
264,11,0,1.4037564992904663
265,11,1,1.806840181350708
266,11,2,2.1356096267700195
267,11,3,2.0464394092559814
268,11,4,2.0099077224731445
269,11,5,1.5913125276565552
270,11,6,1.7783795595169067
271,11,7,1.7748967409133911
272,11,8,1.5156352519989014
273,11,9,1.5397415161132812
274,11,10,1.7156431674957275
275,11,11,0.9613666534423828
276,11,12,1.008800983428955
277,11,13,1.4737739562988281
278,11,14,1.428675889968872
279,11,15,0.8270527124404907
280,11,16,1.3586901426315308
281,11,17,2.0083601474761963
282,11,18,1.8297394514083862
283,11,19,1.5158714056015015
284,11,20,1.5519081354141235
285,11,21,1.7342033386230469
286,11,22,1.1195731163024902
287,11,23,1.2573877573013306
288,12,0,1.354100227355957
289,12,1,1.4796427488327026
290,12,2,1.5625441074371338
291,12,3,1.4114148616790771
292,12,4,1.4419448375701904
293,12,5,1.4621086120605469
294,12,6,1.0540632009506226
295,12,7,1.4659638404846191
296,12,8,0.9906567335128784
297,12,9,0.9686273336410522
298,12,10,1.1777949333190918
299,12,11,1.338507890701294
300,12,12,0.8689408898353577
301,12,13,1.105088233947754
302,12,14,1.1023324728012085
303,12,15,1.0617947578430176
304,12,16,0.5545616745948792
305,12,17,0.6781023740768433
306,12,18,0.8354437351226807
307,12,19,-0.23452544212341309
308,12,20,-0.6449134349822998
309,12,21,-0.6606980562210083
310,12,22,-0.45388978719711304
311,12,23,-0.4955083131790161
312,13,0,-0.31657660007476807
313,13,1,0.19102901220321655
314,13,2,0.15327438712120056
315,13,3,0.21464094519615173
316,13,4,0.2627628743648529
317,13,5,0.053040504455566406
318,13,6,-0.9265338182449341
319,13,7,-1.414768099784851
320,13,8,-2.382100820541382
321,13,9,-1.1040444374084473
322,13,10,-0.7557040452957153
323,13,11,-0.4286102056503296
324,13,12,0.01466834545135498
325,13,13,-0.4792224168777466
326,13,14,-1.012581706047058
327,13,15,-1.1462383270263672
328,13,16,-2.298900604248047
329,13,17,-3.0080246925354004
330,13,18,-3.213702917098999
331,13,19,-2.8485054969787598
332,13,20,-3.0274031162261963
333,13,21,-2.8341095447540283
334,13,22,-3.2719879150390625
335,13,23,-3.1459720134735107
336,14,0,-3.8961563110351562
337,14,1,-3.583028793334961
338,14,2,-3.5845842361450195
339,14,3,-2.7777464389801025
340,14,4,-2.2008883953094482
341,14,5,-1.2514715194702148
342,14,6,-0.9838749170303345
343,14,7,-0.22513633966445923
344,14,8,-0.12999355792999268
345,14,9,1.4820494651794434
346,14,10,2.2794480323791504
347,14,11,2.5175976753234863
348,14,12,1.262122392654419
349,14,13,0.4245153069496155
350,14,14,3.8744404315948486
351,14,15,3.9562299251556396
352,14,16,4.248408317565918
353,14,17,4.024831295013428
354,14,18,4.204044342041016
355,14,19,4.385551452636719
356,14,20,4.2639875411987305
357,14,21,3.769918203353882
358,14,22,2.392390727996826
359,14,23,3.0021913051605225
360,15,0,2.5798892974853516
361,15,1,3.7982685565948486
362,15,2,4.072050094604492
363,15,3,2.672741651535034
364,15,4,2.308744430541992
365,15,5,2.5416033267974854
366,15,6,2.4688401222229004
367,15,7,2.7374792098999023
368,15,8,2.4700047969818115
369,15,9,2.7109503746032715
370,15,10,3.339097023010254
371,15,11,3.7617852687835693
372,15,12,4.6671881675720215
373,15,13,4.899142742156982
374,15,14,2.8647561073303223
375,15,15,3.508309841156006
376,15,16,3.096940040588379
377,15,17,1.7409937381744385
378,15,18,1.418948769569397
379,15,19,1.2162764072418213
380,15,20,2.2084503173828125
381,15,21,2.257436752319336
382,15,22,0.9532507658004761
383,15,23,0.8897196054458618
384,16,0,1.057583212852478
385,16,1,1.4782706499099731
386,16,2,1.216497540473938
387,16,3,1.1011898517608643
388,16,4,0.13648352026939392
389,16,5,-1.5278265476226807
390,16,6,0.25155526399612427
391,16,7,2.525575876235962
392,16,8,0.8463677167892456
393,16,9,0.8173649907112122
394,16,10,-0.7316724061965942
395,16,11,2.5651321411132812
396,16,12,2.723747730255127
397,16,13,2.7337968349456787
398,16,14,2.860879421234131
399,16,15,2.932781457901001
400,16,16,2.5266242027282715
401,16,17,1.8779594898223877
402,16,18,0.44903960824012756
403,16,19,1.6653708219528198
404,16,20,1.3494093418121338
405,16,21,0.9584777355194092
406,16,22,1.0045675039291382
407,16,23,1.27691650390625
408,17,0,1.684056043624878
409,17,1,1.5968295335769653
410,17,2,1.5035573244094849
411,17,3,1.3269014358520508
412,17,4,1.147662878036499
413,17,5,1.0833492279052734
414,17,6,1.7730910778045654
415,17,7,1.920417308807373
416,17,8,0.9419577121734619
417,17,9,0.13330069184303284
418,17,10,0.2129644751548767
419,17,11,0.15922972559928894
420,17,12,1.0162312984466553
421,17,13,1.6091282367706299
422,17,14,0.813601553440094
423,17,15,2.5282275676727295
424,17,16,2.1394765377044678
425,17,17,2.4846277236938477
426,17,18,0.08815205097198486
427,17,19,-0.1899881362915039
428,17,20,1.0562553405761719
429,17,21,0.6132614612579346
430,17,22,-0.24615603685379028
431,17,23,-2.000121831893921
432,18,0,-0.09114062786102295
433,18,1,0.33003896474838257
434,18,2,0.5543113946914673
435,18,3,0.12442120909690857
436,18,4,-2.2311079502105713
437,18,5,-0.8105318546295166
438,18,6,-1.3399235010147095
439,18,7,-0.742915153503418
440,18,8,-0.707166314125061
441,18,9,0.03602597117424011
442,18,10,1.1366584300994873
443,18,11,1.5228111743927002
444,18,12,1.1809978485107422
445,18,13,1.1016981601715088
446,18,14,1.2372441291809082
447,18,15,1.1384210586547852
448,18,16,-1.4479260444641113
449,18,17,0.40626829862594604
450,18,18,0.9434772729873657
451,18,19,0.6922994256019592
452,18,20,-1.2405589818954468
453,18,21,-1.2704479694366455
454,18,22,-0.6571968793869019
455,18,23,-1.1880810260772705
456,19,0,-1.105636477470398
457,19,1,-2.1842212677001953
458,19,2,-1.9166486263275146
459,19,3,-0.5453809499740601
460,19,4,-0.41474980115890503
461,19,5,-0.5205205678939819
462,19,6,0.29155099391937256
463,19,7,0.19497379660606384
464,19,8,0.7251569032669067
465,19,9,0.602503776550293
466,19,10,0.845332145690918
467,19,11,2.3339691162109375
468,19,12,2.813899517059326
469,19,13,2.2225606441497803
470,19,14,2.222231864929199
471,19,15,1.0953593254089355
472,19,16,0.9396553039550781
473,19,17,0.3584407567977905
474,19,18,0.6109491586685181
475,19,19,0.3604755997657776
476,19,20,-1.2357465028762817
477,19,21,-2.056846857070923
478,19,22,-1.3496085405349731
479,19,23,-2.114408493041992
480,20,0,-3.0159270763397217
481,20,1,-3.0361545085906982
482,20,2,-2.592752695083618
483,20,3,-2.261810064315796
484,20,4,-2.6590380668640137
485,20,5,-3.9164113998413086
486,20,6,-3.661411762237549
487,20,7,-2.8233044147491455
488,20,8,-0.9927787780761719
489,20,9,-0.9239726066589355
490,20,10,-0.7578619718551636
491,20,11,-0.46170544624328613
492,20,12,-3.329756259918213
493,20,13,-2.618060350418091
494,20,14,-0.4711979031562805
495,20,15,-0.639588475227356
496,20,16,-1.1186319589614868
497,21,0,-0.531204104423523
498,21,1,-0.5650866031646729
499,21,2,-0.06823515892028809
500,21,3,-0.39364415407180786
501,21,4,-0.5329904556274414
502,21,5,-0.39300310611724854
503,21,6,-0.7116516828536987
504,21,7,-0.8700110912322998
505,21,8,-0.5439184904098511
506,21,9,-0.49022746086120605
507,21,10,-0.0429074764251709
508,21,11,0.3507409989833832
509,21,12,0.21463406085968018
510,21,13,0.4922753870487213
511,21,14,0.43355801701545715
512,21,15,0.791632890701294
513,21,16,1.1302053928375244
514,21,17,1.0567011833190918
515,21,18,1.0001121759414673
516,21,19,1.073505163192749
517,21,20,1.081925868988037
518,21,21,0.8937480449676514
519,21,22,1.001997709274292
520,21,23,0.37250950932502747
521,22,0,0.9657899141311646
522,22,1,1.6394444704055786
523,22,2,1.878360390663147
524,22,3,1.946678876876831
525,22,4,1.8507046699523926
526,22,5,1.6100153923034668
527,22,6,1.684226393699646
528,22,7,2.948120355606079
529,22,8,3.3264119625091553
530,22,9,4.2939558029174805
531,22,10,5.183687210083008
532,22,11,5.54866886138916
533,22,12,5.112769603729248
534,22,13,5.82047700881958
535,22,14,5.972242832183838
536,22,15,6.013482093811035
537,22,16,5.610106945037842
538,22,17,5.841928005218506
539,22,18,6.357240200042725
540,22,19,5.659440040588379
541,22,20,6.534531593322754
542,22,21,6.2082343101501465
543,22,22,6.128861904144287
544,22,23,6.574197769165039
545,23,0,7.3628830909729
546,23,1,7.739811897277832
547,23,2,8.435041427612305
548,23,3,8.643301010131836
549,23,4,8.831438064575195
550,23,5,8.022605895996094
551,23,6,7.068343639373779
552,23,7,6.861164569854736
553,23,8,7.010766983032227
554,23,9,10.746055603027344
555,23,10,11.18873119354248
556,23,11,11.591413497924805
557,23,12,12.368840217590332
558,23,13,12.91274356842041
559,23,14,10.8255615234375
560,23,15,12.180500984191895
561,23,16,11.681476593017578
562,23,17,11.46899700164795
563,23,18,11.381178855895996
564,23,19,12.42133617401123
565,23,20,12.467499732971191
566,23,21,10.34420394897461
567,23,22,12.939070701599121
568,23,23,8.266134262084961
569,24,0,7.644369602203369
570,24,1,6.982753276824951
571,24,2,6.918585777282715
572,24,3,7.857003688812256
573,24,4,7.799725532531738
574,24,5,6.939098358154297
575,24,6,6.026912212371826
576,24,7,7.532583713531494
577,24,8,7.671666622161865
578,24,9,7.000879287719727
579,24,10,6.9981818199157715
580,24,11,8.311322212219238
581,24,12,8.147516250610352
582,24,13,8.146697044372559
583,24,14,7.618763446807861
584,24,15,7.62826681137085
585,24,16,7.5516228675842285
586,24,17,6.766806125640869
587,24,18,6.606880187988281
588,24,19,6.5634846687316895
589,24,20,6.5350022315979
590,24,21,6.347508430480957
591,24,22,6.161132335662842
592,24,23,6.001798629760742
593,25,0,5.674315929412842
594,25,1,5.465489387512207
595,25,2,6.469103813171387
596,25,3,6.095184326171875
597,25,4,5.5460710525512695
598,25,5,5.662724018096924
599,25,6,5.336340427398682
600,25,7,6.216766834259033
601,25,8,5.483431339263916
602,25,9,5.566434860229492
603,25,10,5.310427188873291
604,25,11,6.183351039886475
605,25,12,6.885477066040039
606,25,13,7.692824840545654
607,25,14,6.977914333343506
608,25,15,6.52647590637207
609,25,16,6.3657050132751465
610,25,17,5.554134368896484
611,25,18,5.178089141845703
612,25,19,4.146263122558594
613,25,20,5.223537921905518
614,25,21,4.852901458740234
615,25,22,4.6114068031311035
616,25,23,4.568131446838379
617,26,0,4.458392143249512
618,26,1,4.361488342285156
619,26,2,4.350198745727539
620,26,3,4.264042854309082
621,26,4,4.024534225463867
622,26,5,4.260189533233643
623,26,6,4.334508895874023
624,26,7,3.865556240081787
625,26,8,3.712698221206665
626,26,9,4.359312057495117
627,26,10,5.653674125671387
628,26,11,6.796995162963867
629,26,12,7.230556488037109
630,26,13,7.4111785888671875
631,26,14,6.520465850830078
632,26,15,5.7245378494262695
633,26,16,6.110955715179443
634,26,17,5.536619663238525
635,26,18,4.529669761657715
636,26,19,4.589742660522461
637,26,20,4.395295143127441
638,26,21,5.437186241149902
639,26,22,4.9016876220703125
640,26,23,5.185638904571533
641,27,0,5.56078577041626
642,27,1,5.513468265533447
643,27,2,5.723402976989746
644,27,3,6.290953159332275
645,27,4,5.816620349884033
646,27,5,5.8658647537231445
647,27,6,6.055557727813721
648,27,7,5.203148365020752
649,27,8,5.42493200302124
650,27,9,6.4430389404296875
651,27,10,7.3727946281433105
652,27,11,7.506363391876221
653,27,12,8.024362564086914
654,27,13,8.337068557739258
655,27,14,7.357651710510254
656,27,15,7.581695079803467
657,27,16,7.288294792175293
658,27,17,7.753598690032959
659,27,18,8.13665771484375
660,27,19,8.329605102539062
661,27,20,8.709256172180176
662,27,21,8.589670181274414
663,27,22,9.073973655700684
664,27,23,9.501137733459473
665,28,0,10.140122413635254
666,28,1,10.031949996948242
667,28,2,9.862260818481445
668,28,3,10.307489395141602
669,28,4,11.055033683776855
670,28,5,9.987349510192871
671,28,6,10.076129913330078
672,28,7,10.051406860351562
673,28,8,9.54941177368164
674,28,9,9.990143775939941
675,28,10,9.196805000305176
676,28,11,9.209867477416992
677,28,12,9.094566345214844
678,28,13,8.93919563293457
679,28,14,9.284571647644043
680,28,15,8.002691268920898
681,28,16,7.880254745483398
682,28,17,7.081149101257324
683,28,18,6.601299285888672
684,28,19,7.166117191314697
685,28,20,6.833693504333496
686,28,21,6.3916168212890625
687,28,22,6.648408889770508
688,28,23,6.216554641723633
689,29,0,5.706750392913818
690,29,1,5.619446277618408
691,29,2,4.848016262054443
692,29,3,4.504593372344971
693,29,4,3.628990888595581
694,29,5,3.8483591079711914
695,29,6,2.997511625289917
696,29,7,2.239943504333496
697,29,8,3.02201247215271
698,29,9,3.8618016242980957
699,29,10,5.7016167640686035
700,29,11,6.9183759689331055
701,29,12,6.423003196716309
702,29,13,6.548000812530518
703,29,14,6.752255916595459
704,29,15,6.873749732971191
705,29,16,5.728226184844971
706,29,17,5.622127532958984
707,29,18,5.233132362365723
708,29,19,4.150972843170166
709,29,20,3.4944498538970947
710,29,21,3.1388275623321533
711,29,22,3.310255765914917
712,29,23,1.4983285665512085
713,30,0,1.0893514156341553
714,30,1,0.4226016402244568
715,30,2,-0.46253734827041626
716,30,3,0.6669474840164185
717,30,4,0.9520747661590576
718,30,5,2.126952648162842
719,30,6,3.932448148727417
720,30,7,4.183618545532227
721,30,8,4.4710540771484375
722,30,9,6.816379070281982
723,30,10,6.965362548828125
724,30,11,7.794193744659424
725,30,12,8.257266998291016
726,30,13,7.637652397155762
727,30,14,7.071038246154785
728,30,15,6.967532634735107
729,30,16,6.3270745277404785
730,30,17,5.660128116607666
731,30,18,5.585897922515869
732,30,19,5.400753021240234
733,30,20,4.633547306060791
734,30,21,3.847525119781494
735,30,22,3.422534465789795
736,30,23,3.1062848567962646
737,31,0,1.2365574836730957
738,31,1,0.42296525835990906
739,31,2,-0.054196178913116455
740,31,3,-0.1933477520942688
741,31,4,-0.03502941131591797
742,31,5,0.6370839476585388
743,31,6,0.9272390007972717
744,31,7,1.0404233932495117
745,31,8,0.0345788300037384
746,31,9,2.047330379486084
747,31,10,2.284090518951416
748,31,11,3.753926992416382
749,31,12,3.7488932609558105
750,31,13,4.68161678314209
751,31,14,4.733644008636475
752,31,15,4.021854400634766
753,31,16,3.194671154022217
754,31,17,2.757540225982666
755,31,18,1.131199598312378
756,31,19,0.5236231684684753
757,31,20,1.5212624073028564
758,31,21,1.7998203039169312
759,31,22,3.1451973915100098
760,31,23,3.663968801498413
761,32,0,2.985206127166748
762,32,1,1.8910225629806519
763,32,2,2.8438892364501953
764,32,3,2.1954846382141113
765,32,4,2.299776077270508
766,32,5,1.972038984298706
767,32,6,2.2685351371765137
768,32,7,2.076632499694824
769,32,8,2.509087562561035
770,32,9,2.5811758041381836
771,32,10,2.3135931491851807
772,32,11,3.42492413520813
773,32,12,3.9815738201141357
774,32,13,3.819122552871704
775,32,14,4.282801151275635
776,32,15,3.9003443717956543
777,32,16,3.9303152561187744
778,32,17,3.5357840061187744
779,32,18,3.347947120666504
780,32,19,3.133148193359375
781,32,20,3.1577019691467285
782,32,21,3.5254578590393066
783,32,22,3.5050883293151855
784,32,23,3.2371363639831543
785,33,0,3.127269744873047
786,33,1,2.9783051013946533
787,33,2,1.8750730752944946
788,33,3,0.4819974899291992
789,33,4,1.320763349533081
790,33,5,0.7394053339958191
791,33,6,0.3623361587524414
792,33,7,0.5826770067214966
793,33,8,0.7808507680892944
794,33,9,-0.12579303979873657
795,33,10,0.3496286869049072
796,33,11,0.7707281112670898
797,33,12,0.6866055727005005
798,33,13,0.9368749856948853
799,33,14,1.1942110061645508
800,33,15,1.4451158046722412
801,33,16,0.7021499872207642
802,33,17,0.8366986513137817
803,33,18,-0.3762630820274353
804,33,19,-0.7418756484985352
805,33,20,-1.063594937324524
806,33,21,-0.9970173835754395
807,33,22,-1.0981093645095825
808,33,23,-1.2652525901794434
809,34,0,-1.2676104307174683
810,34,1,-2.3345224857330322
811,34,2,-1.5244626998901367
812,34,3,-1.8357455730438232
813,34,4,-0.4703379273414612
814,34,5,-0.1545497179031372
815,34,6,-0.47955405712127686
816,34,7,-0.8152282238006592
817,34,8,0.5682820081710815
818,34,9,0.5954330563545227
819,34,10,0.7354665398597717
820,34,11,-0.10942631959915161
821,34,12,1.2185980081558228
822,34,13,1.6239979267120361
823,34,14,2.891334056854248
824,34,15,1.7130712270736694
825,34,16,0.6148638725280762
826,34,17,-0.3528648614883423
827,34,18,-0.19653970003128052
828,34,19,0.8455420732498169
829,34,20,0.32341116666793823
830,34,21,-2.8353800773620605
831,34,22,-0.7604681253433228
832,34,23,0.8945902585983276
833,35,0,0.7049164772033691
834,35,1,0.42580217123031616
835,35,2,-0.9393277168273926
836,35,3,-0.05072486400604248
837,35,4,-0.18480390310287476
838,35,5,-2.3973464965820312
839,35,6,-0.7188931703567505
840,35,7,-1.9288356304168701
841,35,8,-1.3773289918899536
842,35,9,0.5224066972732544
843,35,10,0.5912266969680786
844,35,11,0.8068562746047974
845,35,12,0.390860915184021
846,35,13,2.210559844970703
847,35,14,1.9863213300704956
848,35,15,1.7325993776321411
849,35,16,0.45810315012931824
850,35,17,0.18447932600975037
851,35,18,-0.08335345983505249
852,35,19,-1.3626669645309448
853,35,20,-1.2175984382629395
854,35,21,-1.4161789417266846
855,35,22,-1.9911632537841797
856,35,23,-3.0458338260650635
857,36,0,-2.9072585105895996
858,36,1,-2.4156267642974854
859,36,2,-2.5439798831939697
860,36,3,-2.789090394973755
861,36,4,-2.7710959911346436
862,36,5,-2.2477850914001465
863,36,6,-2.238391399383545
864,36,7,-3.250507354736328
865,36,8,-0.8272130489349365
866,36,9,-1.916691780090332
867,36,10,-2.080078125
868,36,11,-1.2332578897476196
869,36,12,-1.1981415748596191
870,36,13,-1.4325414896011353
871,36,14,-1.5409564971923828
872,36,15,-1.8680777549743652
873,36,16,-4.475878715515137
874,36,17,-3.808168411254883
875,36,18,-3.5182323455810547
876,36,19,-4.169898986816406
877,36,20,-5.102025508880615
878,36,21,-5.343690872192383
879,36,22,-7.690532684326172
880,36,23,-7.585912704467773
881,37,0,-7.467251300811768
882,37,1,-5.852461814880371
883,37,2,-7.121888160705566
884,37,3,-6.521671772003174
885,37,4,-5.8809123039245605
886,37,5,-6.974482536315918
887,37,6,-6.396914958953857
888,37,7,-8.04825496673584
889,37,8,-6.718870639801025
890,37,9,-3.556393623352051
891,37,10,-1.9143776893615723
892,37,11,-0.5387897491455078
893,37,12,-0.4752421975135803
894,37,13,-0.19553405046463013
895,37,14,-1.0642433166503906
896,37,15,-0.21412301063537598
897,37,16,-3.0177524089813232
898,37,17,-4.008626461029053
899,37,18,-4.207849502563477
900,37,19,-4.099809646606445
901,37,20,-4.560303211212158
902,37,21,-4.680160999298096
903,37,22,-5.569497108459473
904,37,23,-5.297417640686035
905,38,0,-6.576813697814941
906,38,1,-4.069009304046631
907,38,2,-5.234554290771484
908,38,3,-6.28288459777832
909,38,4,-6.893638610839844
910,38,5,-7.457449913024902
911,38,6,-7.994596481323242
912,38,7,-7.700345039367676
913,38,8,-8.61084270477295
914,38,9,-4.380040645599365
915,38,10,-2.4230477809906006
916,38,11,-0.23035454750061035
917,38,12,-1.6975252628326416
918,38,13,-0.7549411058425903
919,38,14,-1.8030486106872559
920,38,15,-3.050668478012085
921,38,16,-3.4270009994506836
922,38,17,-2.6654915809631348
923,38,18,-4.563190460205078
924,38,19,-3.1759681701660156
925,38,20,-3.9711484909057617
926,38,21,-4.084514141082764
927,38,22,-3.3322947025299072
928,38,23,-4.248830318450928
929,39,0,-4.941172122955322
930,39,1,-4.926023483276367
931,39,2,-7.224758148193359
932,39,3,-5.33336877822876
933,39,4,-4.965731620788574
934,39,5,-7.0253801345825195
935,39,6,-8.35148811340332
936,39,7,-8.679765701293945
937,39,8,-6.134285926818848
938,39,9,-7.190027236938477
939,39,10,-2.202363967895508
940,39,11,-0.3400033712387085
941,39,12,-0.03143036365509033
942,39,13,0.05292344093322754
943,39,14,-0.029497623443603516
944,39,15,-1.0335109233856201
945,39,16,-1.9743733406066895
