,level_0,level_1,pred
400,16,16,5.420586109161377
401,16,17,5.107728958129883
402,16,18,4.143324851989746
403,16,19,4.4959564208984375
404,16,20,4.350345134735107
405,16,21,4.575089454650879
406,16,22,4.720681667327881
407,16,23,5.504972457885742
408,17,0,4.021091461181641
409,17,1,3.8816275596618652
410,17,2,3.8521854877471924
411,17,3,3.0036046504974365
412,17,4,5.833301544189453
413,17,5,6.607390403747559
414,17,6,5.677170276641846
415,17,7,4.936234951019287
416,17,8,4.14661979675293
417,17,9,3.832308292388916
418,17,10,3.226020097732544
419,17,11,4.446110725402832
420,17,12,2.0054731369018555
421,17,13,0.5833544135093689
422,17,14,-1.6351938247680664
423,17,15,2.8790500164031982
424,17,16,4.174599647521973
425,17,17,5.4089179039001465
426,17,18,5.074329376220703
427,17,19,4.277458190917969
428,17,20,2.9144773483276367
429,17,21,3.1152877807617188
430,17,22,2.9842529296875
431,17,23,2.8869240283966064
432,18,0,2.5077621936798096
433,18,1,1.5149377584457397
434,18,2,3.243306875228882
435,18,3,3.7524900436401367
436,18,4,4.626285076141357
437,18,5,3.595106601715088
438,18,6,4.085609436035156
439,18,7,2.9333083629608154
440,18,8,2.832981586456299
441,18,9,2.6944124698638916
442,18,10,3.1955320835113525
443,18,11,4.184638500213623
444,18,12,3.501181125640869
445,18,13,4.462681770324707
446,18,14,4.464061737060547
447,18,15,4.567218780517578
448,18,16,4.550377368927002
449,18,17,3.034834384918213
450,18,18,3.4047374725341797
451,18,19,3.9788777828216553
452,18,20,3.0053319931030273
453,18,21,4.246215343475342
454,18,22,3.046910285949707
455,18,23,3.1995389461517334
456,19,0,2.4541115760803223
457,19,1,4.306435585021973
458,19,2,4.363801002502441
459,19,3,4.5433430671691895
460,19,4,4.746477127075195
461,19,5,4.726339340209961
462,19,6,4.436185359954834
463,19,7,4.773477554321289
464,19,8,4.85945987701416
465,19,9,4.690752029418945
466,19,10,5.025611400604248
467,19,11,5.886069297790527
468,19,12,6.353621482849121
469,19,13,5.640557289123535
470,19,14,6.362539768218994
471,19,15,5.994651794433594
472,19,16,4.623498439788818
473,19,17,4.825445175170898
474,19,18,3.4769935607910156
475,19,19,2.8033998012542725
476,19,20,3.139826536178589
477,19,21,2.562178611755371
478,19,22,3.3044114112854004
479,19,23,1.8413668870925903
480,20,0,1.0930285453796387
481,20,1,1.3551599979400635
482,20,2,1.657251000404358
483,20,3,2.0953052043914795
484,20,4,2.472839832305908
485,20,5,1.7756140232086182
486,20,6,1.3156133890151978
487,20,7,1.006470799446106
488,20,8,2.2193610668182373
489,20,9,2.8518998622894287
490,20,10,2.9296841621398926
491,20,11,2.8710711002349854
492,20,12,3.993581533432007
493,20,13,3.458907127380371
494,20,14,3.048656940460205
495,20,15,3.070849895477295
496,20,16,4.221662521362305
497,21,0,3.757300853729248
498,21,1,3.616260051727295
499,21,2,4.1595563888549805
500,21,3,4.046393394470215
501,21,4,4.797723770141602
502,21,5,4.388307094573975
503,21,6,4.717451095581055
504,21,7,4.481375694274902
505,21,8,4.524711608886719
506,21,9,4.840336322784424
507,21,10,5.935205936431885
508,21,11,5.618127822875977
509,21,12,5.259670734405518
510,21,13,5.46024227142334
511,21,14,4.508070945739746
512,21,15,4.838761329650879
513,21,16,4.096493721008301
514,21,17,3.8068408966064453
515,21,18,3.152050495147705
516,21,19,4.440633296966553
517,21,20,3.561352491378784
518,21,21,4.474819660186768
519,21,22,1.766445517539978
520,21,23,2.132622241973877
521,22,0,0.9334323406219482
522,22,1,2.4758763313293457
523,22,2,2.761476755142212
524,22,3,2.851234197616577
525,22,4,3.3840572834014893
526,22,5,3.241057872772217
527,22,6,3.805070638656616
528,22,7,3.3257484436035156
529,22,8,2.156040668487549
530,22,9,2.727146625518799
531,22,10,2.363931179046631
532,22,11,3.440722942352295
533,22,12,3.886685371398926
534,22,13,4.777015686035156
535,22,14,5.39454984664917
536,22,15,4.327078819274902
537,22,16,4.415962219238281
538,22,17,4.480379104614258
539,22,18,4.424233436584473
540,22,19,4.295965194702148
541,22,20,4.671199798583984
542,22,21,4.131307601928711
543,22,22,4.9561238288879395
544,22,23,5.1774492263793945
545,23,0,4.9411444664001465
546,23,1,4.377554416656494
547,23,2,3.777594566345215
548,23,3,4.29744291305542
549,23,4,3.8824710845947266
550,23,5,4.294672966003418
551,23,6,3.538895606994629
552,23,7,3.3898253440856934
553,23,8,3.645646333694458
554,23,9,4.716808795928955
555,23,10,5.406067371368408
556,23,11,5.925651550292969
557,23,12,5.890249252319336
558,23,13,6.504740238189697
559,23,14,6.578894138336182
560,23,15,7.351489543914795
561,23,16,7.079298496246338
562,23,17,6.699935436248779
563,23,18,6.0346150398254395
564,23,19,6.906857013702393
