,level_0,level_1,pred
215,8,23,1018.4520263671875
216,9,0,1017.7119140625
217,9,1,1017.081298828125
218,9,2,1017.380126953125
219,9,3,1022.2738037109375
220,9,4,1020.2522583007812
221,9,5,1018.7168579101562
222,9,6,1018.2766723632812
223,9,7,1014.3981323242188
224,9,8,1011.9915771484375
225,9,9,1017.136962890625
226,9,10,1018.6181030273438
227,9,11,1014.65087890625
228,9,12,1014.7530517578125
229,9,13,1016.2335205078125
230,9,14,1017.0444946289062
231,9,15,1014.6046752929688
232,9,16,1015.5668334960938
233,9,17,1013.3990478515625
234,9,18,1014.9745483398438
235,9,19,1016.1747436523438
236,9,20,1016.780517578125
237,9,21,1016.9237670898438
238,9,22,1014.6240844726562
239,9,23,1013.4017944335938
240,10,0,1017.5850830078125
241,10,1,1015.4268798828125
242,10,2,1017.7972412109375
243,10,3,1013.0446166992188
244,10,4,1017.4493408203125
245,10,5,1015.9793701171875
246,10,6,1021.8665771484375
247,10,7,1021.443115234375
248,10,8,1020.4740600585938
249,10,9,1020.388427734375
250,10,10,1015.8380126953125
251,10,11,1016.8768310546875
252,10,12,1014.7263793945312
253,10,13,1015.4434204101562
254,10,14,1013.0223999023438
255,10,15,1006.3778686523438
256,10,16,1004.893310546875
257,10,17,1004.828857421875
258,10,18,1005.7599487304688
259,10,19,1008.9761352539062
260,10,20,1002.7494506835938
261,10,21,1015.7113647460938
262,10,22,1012.9060668945312
263,10,23,1014.6573486328125
264,11,0,1019.0101928710938
265,11,1,1019.8241577148438
266,11,2,1009.4952392578125
267,11,3,1009.9049682617188
268,11,4,1017.0252685546875
269,11,5,1020.8666381835938
270,11,6,1019.3720703125
271,11,7,1015.5516967773438
272,11,8,1017.3875122070312
273,11,9,1019.8015747070312
274,11,10,1019.9730834960938
275,11,11,1019.1458129882812
276,11,12,1017.39794921875
277,11,13,1016.984619140625
278,11,14,1016.9716796875
279,11,15,1014.6646728515625
280,11,16,1012.4435424804688
281,11,17,1011.1669311523438
282,11,18,1011.4112548828125
283,11,19,1012.12353515625
284,11,20,1010.1766357421875
285,11,21,1011.2844848632812
286,11,22,1011.6490478515625
287,11,23,1012.8704223632812
288,12,0,1013.9219360351562
289,12,1,1013.7913208007812
290,12,2,1013.85595703125
291,12,3,1014.2335815429688
292,12,4,1015.6473999023438
293,12,5,1015.5885620117188
294,12,6,1014.7913818359375
295,12,7,1011.3018798828125
296,12,8,1007.7090454101562
297,12,9,1004.9819946289062
298,12,10,1010.2257690429688
299,12,11,1009.297607421875
300,12,12,1015.5387573242188
301,12,13,1018.5452270507812
302,12,14,1016.3148193359375
303,12,15,1014.885009765625
304,12,16,1014.346923828125
305,12,17,1011.154541015625
306,12,18,1008.479736328125
307,12,19,1011.4564208984375
308,12,20,1013.0053100585938
309,12,21,1013.8104248046875
310,12,22,1016.6167602539062
311,12,23,1016.504150390625
312,13,0,1013.4452514648438
313,13,1,1016.8988037109375
314,13,2,1017.3428344726562
315,13,3,1012.5238037109375
316,13,4,1015.3465576171875
317,13,5,1016.819091796875
318,13,6,1014.5421142578125
319,13,7,1016.3170166015625
320,13,8,1018.5133056640625
321,13,9,1016.753662109375
322,13,10,1018.036865234375
323,13,11,1016.5272216796875
324,13,12,1014.6748046875
325,13,13,1012.66552734375
326,13,14,1013.4672241210938
327,13,15,1012.236328125
328,13,16,1012.299072265625
329,13,17,1018.9318237304688
330,13,18,1016.7839965820312
331,13,19,1018.3082275390625
332,13,20,1017.8211059570312
333,13,21,1018.7743530273438
334,13,22,1019.8688354492188
335,13,23,1018.8521728515625
336,14,0,1018.0421752929688
337,14,1,1015.4487915039062
338,14,2,1015.691650390625
339,14,3,1024.228515625
340,14,4,1015.9521484375
341,14,5,1013.7012939453125
342,14,6,1005.2603149414062
343,14,7,1004.2096557617188
344,14,8,1005.1978759765625
345,14,9,1008.5091552734375
346,14,10,1011.3828125
347,14,11,1010.083984375
348,14,12,1008.9659423828125
349,14,13,1009.2474365234375
350,14,14,1011.9287109375
351,14,15,1007.0783081054688
352,14,16,1002.7239379882812
353,14,17,1002.9818725585938
354,14,18,995.7373657226562
355,14,19,1005.8603515625
356,14,20,1002.190673828125
357,14,21,1006.1465454101562
358,14,22,1000.8062133789062
359,14,23,997.35986328125
360,15,0,995.239990234375
361,15,1,997.3551635742188
362,15,2,1006.1312866210938
363,15,3,1009.0457763671875
364,15,4,1011.1185302734375
365,15,5,1008.3154296875
366,15,6,1006.9651489257812
367,15,7,1010.609375
368,15,8,1002.3955078125
369,15,9,1004.9429321289062
370,15,10,1008.3951416015625
371,15,11,1007.622314453125
372,15,12,1010.8251953125
373,15,13,1010.0208129882812
374,15,14,1004.5698852539062
375,15,15,993.5665893554688
376,15,16,1004.6311645507812
377,15,17,1009.0277709960938
378,15,18,1008.2249145507812
379,15,19,1007.8668823242188
380,15,20,1011.643310546875
381,15,21,1005.4674682617188
382,15,22,1001.258544921875
383,15,23,1004.6139526367188
384,16,0,1002.7089233398438
385,16,1,1002.7089233398438
386,16,2,1010.4478149414062
387,16,3,1011.7454223632812
388,16,4,1004.8275146484375
389,16,5,1011.3751220703125
390,16,6,1007.4901123046875
391,16,7,1014.437255859375
392,16,8,1013.7528686523438
393,16,9,1006.3661499023438
394,16,10,1005.34130859375
395,16,11,1007.2337036132812
396,16,12,1008.935546875
397,16,13,1001.6766357421875
398,16,14,1009.2091674804688
399,16,15,1003.23291015625
400,16,16,1008.0767211914062
401,16,17,1006.3289794921875
402,16,18,1002.502197265625
403,16,19,1002.665771484375
404,16,20,1004.2427978515625
405,16,21,1002.7255859375
406,16,22,1006.0821533203125
407,16,23,1004.51806640625
408,17,0,1007.4090576171875
409,17,1,1003.1654663085938
410,17,2,1003.3646240234375
411,17,3,1007.3487548828125
412,17,4,1004.9513549804688
413,17,5,1006.333251953125
414,17,6,1010.14892578125
415,17,7,1005.8349609375
416,17,8,995.7973022460938
417,17,9,982.7745971679688
418,17,10,988.8038330078125
419,17,11,989.1835327148438
420,17,12,994.0158081054688
421,17,13,987.9299926757812
422,17,14,999.9348754882812
423,17,15,987.2100830078125
424,17,16,989.506103515625
425,17,17,1007.7261962890625
426,17,18,1014.074462890625
427,17,19,1017.6505126953125
428,17,20,1015.17578125
429,17,21,1007.0783081054688
430,17,22,1019.5255737304688
431,17,23,1011.6707763671875
432,18,0,1013.6091918945312
433,18,1,1017.3134765625
434,18,2,1016.249267578125
435,18,3,1014.1381225585938
436,18,4,1010.0415649414062
437,18,5,1012.9141235351562
438,18,6,1009.6148681640625
439,18,7,1010.506591796875
440,18,8,1012.7269287109375
441,18,9,1013.4326782226562
442,18,10,1011.9144287109375
443,18,11,1012.918212890625
444,18,12,1012.9525146484375
445,18,13,1013.2205200195312
446,18,14,1012.5430908203125
447,18,15,1015.19580078125
448,18,16,1004.3873291015625
449,18,17,1009.2588500976562
450,18,18,1002.9369506835938
451,18,19,1008.7313842773438
452,18,20,1008.0703735351562
453,18,21,1009.78759765625
454,18,22,1008.8123779296875
455,18,23,1008.4432983398438
456,19,0,1008.261962890625
457,19,1,1009.6017456054688
458,19,2,1007.5574340820312
459,19,3,1010.4105224609375
460,19,4,1007.888916015625
461,19,5,1010.031494140625
462,19,6,1012.2166137695312
463,19,7,1012.897216796875
464,19,8,1012.427734375
465,19,9,1009.81494140625
466,19,10,1012.7289428710938
467,19,11,1015.217529296875
468,19,12,1012.5222778320312
469,19,13,1014.3627319335938
470,19,14,1014.4473266601562
471,19,15,1016.4840698242188
472,19,16,1019.1763916015625
473,19,17,1014.7080078125
474,19,18,1010.633544921875
475,19,19,1014.1515502929688
476,19,20,1011.0457153320312
477,19,21,1008.8937377929688
478,19,22,1011.4356689453125
479,19,23,1019.5469970703125
480,20,0,1020.7994995117188
481,20,1,1013.7063598632812
482,20,2,1014.7185668945312
483,20,3,1013.9190673828125
484,20,4,1014.4537963867188
485,20,5,1020.5227661132812
486,20,6,1016.6799926757812
487,20,7,1017.1434326171875
488,20,8,1018.62841796875
489,20,9,1014.2905883789062
490,20,10,1024.156494140625
491,20,11,1019.1932373046875
492,20,12,1011.78662109375
493,20,13,1011.111572265625
494,20,14,1012.6157836914062
495,20,15,1000.4429931640625
496,20,16,1011.5790405273438
497,21,0,1007.2898559570312
498,21,1,1008.8004760742188
499,21,2,1007.0242919921875
500,21,3,1010.9658813476562
501,21,4,1006.0702514648438
502,21,5,1006.872314453125
503,21,6,1006.2507934570312
504,21,7,1005.284912109375
505,21,8,1006.1476440429688
506,21,9,1007.9302368164062
507,21,10,1009.0581665039062
508,21,11,1012.405029296875
509,21,12,1005.742919921875
510,21,13,1009.3275756835938
511,21,14,1009.423828125
512,21,15,1012.0972290039062
513,21,16,1010.681396484375
514,21,17,1012.6825561523438
515,21,18,1015.0502319335938
516,21,19,1017.309814453125
517,21,20,1018.10302734375
518,21,21,1016.8269653320312
519,21,22,1016.2242431640625
520,21,23,1019.0753173828125
521,22,0,1021.7244262695312
522,22,1,1014.6932983398438
523,22,2,1008.8994750976562
524,22,3,1020.449462890625
525,22,4,1020.5040893554688
526,22,5,1020.6715698242188
527,22,6,1019.8509521484375
528,22,7,1011.882568359375
529,22,8,1014.743408203125
530,22,9,1019.2904663085938
531,22,10,1018.5345458984375
532,22,11,1018.5778198242188
533,22,12,1011.385009765625
534,22,13,1012.4884643554688
535,22,14,1010.97412109375
536,22,15,1010.9869384765625
537,22,16,1010.5271606445312
538,22,17,1013.258056640625
539,22,18,1007.454833984375
540,22,19,1001.2638549804688
541,22,20,1005.5008544921875
542,22,21,1006.9066772460938
543,22,22,1016.0592651367188
544,22,23,1012.0128173828125
545,23,0,1014.2750244140625
546,23,1,1013.1713256835938
547,23,2,1016.5931396484375
548,23,3,1008.979736328125
549,23,4,1016.606689453125
550,23,5,1011.7106323242188
551,23,6,1010.6971435546875
552,23,7,1011.5967407226562
553,23,8,1011.0678100585938
554,23,9,1007.3615112304688
555,23,10,1007.5819702148438
556,23,11,1004.8809814453125
557,23,12,1009.6139526367188
558,23,13,1005.1414794921875
559,23,14,1003.3838500976562
560,23,15,1005.4039306640625
561,23,16,1008.517333984375
562,23,17,1003.2247314453125
563,23,18,1001.7801513671875
564,23,19,1000.1127319335938
565,23,20,1006.63818359375
566,23,21,1000.1320190429688
567,23,22,1005.302978515625
568,23,23,1008.2734375
569,24,0,1008.5026245117188
570,24,1,1008.0431518554688
571,24,2,1007.4279174804688
572,24,3,1004.898681640625
573,24,4,1016.0510864257812
574,24,5,1010.9863891601562
575,24,6,1012.0570068359375
576,24,7,1013.20361328125
577,24,8,1012.6741333007812
578,24,9,1010.853759765625
579,24,10,1012.1709594726562
580,24,11,1011.764892578125
581,24,12,1013.6791381835938
582,24,13,1010.2578125
583,24,14,1012.7428588867188
584,24,15,1013.5499877929688
585,24,16,1013.86181640625
586,24,17,1015.1767578125
587,24,18,1016.7785034179688
588,24,19,1014.08056640625
589,24,20,1015.5655517578125
590,24,21,1014.74755859375
591,24,22,1015.9830322265625
592,24,23,1015.919189453125
593,25,0,1017.5830078125
594,25,1,1018.51171875
595,25,2,1018.1861572265625
596,25,3,1012.3573608398438
597,25,4,1019.5711059570312
598,25,5,1010.7335815429688
599,25,6,1019.8489379882812
600,25,7,1019.37939453125
601,25,8,1017.7714233398438
602,25,9,1018.41162109375
603,25,10,1015.3289794921875
604,25,11,1015.3191528320312
605,25,12,1017.5018310546875
606,25,13,1015.6430053710938
607,25,14,1015.9526977539062
608,25,15,1017.6322631835938
609,25,16,1017.0567626953125
610,25,17,1013.6447143554688
611,25,18,1017.4132080078125
612,25,19,1016.3765258789062
613,25,20,1016.6729736328125
614,25,21,1017.3726806640625
615,25,22,1015.4080810546875
616,25,23,1017.3695068359375
617,26,0,1014.2011108398438
618,26,1,1014.51416015625
619,26,2,1017.1123046875
620,26,3,1018.0338134765625
621,26,4,1013.7549438476562
622,26,5,1016.9659423828125
623,26,6,1015.2057495117188
624,26,7,1014.0090942382812
625,26,8,1014.85595703125
626,26,9,1013.2777099609375
627,26,10,1015.9273681640625
628,26,11,1012.5357055664062
629,26,12,1013.0567016601562
630,26,13,1012.0992431640625
631,26,14,1014.8124389648438
632,26,15,1012.4173583984375
633,26,16,1011.5755615234375
634,26,17,1007.6858520507812
635,26,18,1008.90283203125
636,26,19,1008.6570434570312
637,26,20,1008.735107421875
638,26,21,1006.6834716796875
639,26,22,1011.5138549804688
640,26,23,1007.9556884765625
641,27,0,1002.097900390625
642,27,1,1002.7177734375
643,27,2,1005.4932250976562
644,27,3,1008.1743774414062
645,27,4,1002.8212890625
646,27,5,1009.6268310546875
647,27,6,1007.2031860351562
648,27,7,1012.4615478515625
649,27,8,1009.4747314453125
650,27,9,1011.8914794921875
651,27,10,1010.4228515625
652,27,11,1012.0060424804688
653,27,12,1008.3169555664062
654,27,13,1010.1507568359375
655,27,14,1012.218505859375
656,27,15,1015.8167724609375
657,27,16,1014.6753540039062
658,27,17,1014.2596435546875
659,27,18,1015.5164184570312
660,27,19,1010.7974243164062
661,27,20,1007.3265991210938
662,27,21,1009.3675537109375
663,27,22,1008.6326904296875
664,27,23,1009.4283447265625
665,28,0,1010.595703125
666,28,1,1009.792724609375
667,28,2,1012.0934448242188
668,28,3,1008.2763671875
669,28,4,1010.0469360351562
670,28,5,1010.859619140625
671,28,6,1010.0651245117188
672,28,7,1011.46826171875
673,28,8,1008.9500122070312
674,28,9,1005.9451293945312
675,28,10,1007.6607055664062
676,28,11,1011.1941528320312
677,28,12,1013.2847290039062
678,28,13,1008.638427734375
679,28,14,1005.7591552734375
680,28,15,1007.052978515625
681,28,16,1000.6151733398438
682,28,17,1003.719482421875
683,28,18,1004.0213623046875
684,28,19,1002.4131469726562
685,28,20,1005.9859619140625
686,28,21,1006.11572265625
687,28,22,1004.7554931640625
688,28,23,1003.8822631835938
689,29,0,1007.0018920898438
690,29,1,1009.581787109375
691,29,2,1008.1897583007812
692,29,3,1010.2311401367188
693,29,4,1003.7839965820312
694,29,5,1011.6997680664062
695,29,6,1013.4586181640625
696,29,7,1013.715087890625
697,29,8,1011.2822265625
698,29,9,1009.2294921875
699,29,10,1011.6615600585938
700,29,11,1009.03271484375
701,29,12,1012.514404296875
702,29,13,1010.8799438476562
703,29,14,1011.330078125
704,29,15,1013.5740966796875
705,29,16,1013.6920776367188
706,29,17,1011.5665893554688
707,29,18,1013.6380615234375
708,29,19,1013.2822265625
709,29,20,1014.5877075195312
710,29,21,1014.7117919921875
711,29,22,1012.5343627929688
712,29,23,1011.3119506835938
713,30,0,1011.7268676757812
714,30,1,1012.4868774414062
715,30,2,1013.1417236328125
716,30,3,1005.6801147460938
717,30,4,1009.4757690429688
718,30,5,1012.5593872070312
719,30,6,1013.986083984375
720,30,7,1007.7521362304688
721,30,8,1003.8956909179688
722,30,9,1009.0368041992188
723,30,10,1011.2459716796875
724,30,11,1007.8697509765625
725,30,12,1012.9815673828125
726,30,13,1012.437744140625
727,30,14,1013.659912109375
728,30,15,1003.9600830078125
729,30,16,1002.66357421875
730,30,17,1005.3080444335938
731,30,18,1013.6886596679688
732,30,19,1012.718017578125
733,30,20,1010.959228515625
734,30,21,1012.035400390625
735,30,22,1009.4315185546875
736,30,23,1012.0137939453125
737,31,0,1007.4862670898438
738,31,1,1013.979248046875
739,31,2,1006.7778930664062
740,31,3,1010.733154296875
741,31,4,1013.1340942382812
742,31,5,1013.0315551757812
743,31,6,1005.40576171875
744,31,7,1008.0055541992188
745,31,8,1008.8736572265625
746,31,9,1011.8466186523438
747,31,10,1006.5131225585938
748,31,11,1003.06640625
749,31,12,1003.649658203125
750,31,13,1007.3609008789062
751,31,14,1006.1416015625
752,31,15,1005.6298217773438
753,31,16,1006.1278076171875
754,31,17,1009.92919921875
755,31,18,1010.8660888671875
756,31,19,1010.2210083007812
757,31,20,1001.8751220703125
758,31,21,1004.6050415039062
759,31,22,1006.1348876953125
760,31,23,1006.6982421875
761,32,0,1006.09228515625
762,32,1,1009.493896484375
763,32,2,1008.2593994140625
764,32,3,1009.0780029296875
765,32,4,1006.2269897460938
766,32,5,1009.1691284179688
767,32,6,1010.1300659179688
768,32,7,1009.7489013671875
769,32,8,1013.9788208007812
770,32,9,1011.370849609375
771,32,10,1012.7239379882812
772,32,11,1013.5677490234375
773,32,12,1017.0654296875
774,32,13,1016.7990112304688
775,32,14,1010.0693969726562
776,32,15,1016.9773559570312
777,32,16,1015.5535278320312
778,32,17,1003.3935546875
779,32,18,1007.2897338867188
780,32,19,1005.8688354492188
781,32,20,1014.1712036132812
782,32,21,1014.36181640625
783,32,22,1013.4080200195312
784,32,23,1011.0148315429688
785,33,0,1010.559814453125
786,33,1,1014.3709106445312
787,33,2,1012.0121459960938
788,33,3,1008.3052978515625
789,33,4,1011.0115356445312
790,33,5,1014.5573120117188
791,33,6,1018.6681518554688
792,33,7,1015.5208740234375
793,33,8,1022.1242065429688
794,33,9,1017.7314453125
795,33,10,1014.6968383789062
796,33,11,1013.6703491210938
797,33,12,1015.91064453125
798,33,13,1015.4103393554688
799,33,14,1019.885986328125
800,33,15,1017.230712890625
801,33,16,1016.0079345703125
802,33,17,1017.9850463867188
803,33,18,1018.9761352539062
804,33,19,1018.6907348632812
805,33,20,1016.2379150390625
806,33,21,1018.1932983398438
807,33,22,1017.0120239257812
808,33,23,1016.4612426757812
809,34,0,1012.9956665039062
810,34,1,1007.73876953125
811,34,2,1010.624755859375
812,34,3,1006.5996704101562
813,34,4,1009.7467651367188
814,34,5,1015.0584716796875
815,34,6,1020.0143432617188
816,34,7,1017.2926635742188
817,34,8,1014.7926025390625
818,34,9,1016.447998046875
819,34,10,1020.1493530273438
820,34,11,1011.5642700195312
821,34,12,1008.5199584960938
822,34,13,1012.2412109375
823,34,14,1004.1831665039062
824,34,15,1010.0410766601562
825,34,16,1005.4324340820312
826,34,17,1006.7841186523438
827,34,18,1009.9202880859375
828,34,19,1010.7427368164062
829,34,20,1011.4739379882812
830,34,21,1012.04248046875
831,34,22,1009.3710327148438
832,34,23,1006.1222534179688
833,35,0,1007.4095458984375
834,35,1,1008.4762573242188
835,35,2,1009.555419921875
836,35,3,1007.9082641601562
837,35,4,1009.7679443359375
838,35,5,1011.84521484375
839,35,6,1010.8418579101562
840,35,7,1009.5587768554688
841,35,8,1014.0416259765625
842,35,9,1013.8289794921875
843,35,10,1018.5869140625
844,35,11,1014.1588745117188
845,35,12,1016.5304565429688
846,35,13,1015.841552734375
847,35,14,1015.6729736328125
848,35,15,1017.7967529296875
849,35,16,1016.836181640625
850,35,17,1017.7051391601562
851,35,18,1020.0099487304688
852,35,19,1017.0615844726562
853,35,20,1019.6505126953125
854,35,21,1020.0111694335938
855,35,22,1019.5819091796875
856,35,23,1020.7623901367188
857,36,0,1020.49853515625
858,36,1,1020.5721435546875
859,36,2,1021.3721313476562
860,36,3,1019.0961303710938
861,36,4,1021.5662841796875
862,36,5,1018.5650634765625
863,36,6,1021.4745483398438
864,36,7,1017.876220703125
865,36,8,1019.6986694335938
866,36,9,1022.779052734375
867,36,10,1021.6624145507812
868,36,11,1020.383544921875
869,36,12,1020.75390625
870,36,13,1018.3397827148438
871,36,14,1021.9940185546875
872,36,15,1030.391845703125
873,36,16,1023.69580078125
874,36,17,1024.4403076171875
875,36,18,1023.8123779296875
876,36,19,1020.3966674804688
877,36,20,1024.407470703125
878,36,21,1019.3228759765625
879,36,22,1020.5556030273438
880,36,23,1024.56005859375
881,37,0,1020.812255859375
882,37,1,1021.0616455078125
883,37,2,1019.6092529296875
884,37,3,1021.2135620117188
885,37,4,1012.1368408203125
886,37,5,1019.3594360351562
887,37,6,1018.074951171875
888,37,7,1020.8406372070312
889,37,8,1020.5421142578125
890,37,9,1026.6746826171875
891,37,10,1028.2083740234375
892,37,11,1034.7701416015625
893,37,12,1028.153564453125
894,37,13,1022.9365844726562
895,37,14,1030.5142822265625
896,37,15,1029.6666259765625
897,37,16,1025.9945068359375
898,37,17,1026.091552734375
899,37,18,1029.1005859375
900,37,19,1023.2097778320312
901,37,20,1022.660400390625
902,37,21,1026.735595703125
903,37,22,1025.9747314453125
904,37,23,1030.3961181640625
905,38,0,1023.666015625
906,38,1,1023.140625
907,38,2,1024.6109619140625
908,38,3,1020.4360961914062
909,38,4,1028.316162109375
910,38,5,1024.18359375
911,38,6,1017.7184448242188
912,38,7,1021.3515625
913,38,8,1016.9461059570312
914,38,9,1012.4566650390625
915,38,10,1020.4410400390625
916,38,11,1024.3912353515625
917,38,12,1024.053955078125
918,38,13,1026.5126953125
919,38,14,1028.0570068359375
920,38,15,1019.971435546875
921,38,16,1015.3991088867188
922,38,17,1017.0659790039062
923,38,18,1017.8365478515625
924,38,19,1020.712890625
925,38,20,1024.106689453125
926,38,21,1025.6148681640625
927,38,22,1025.9495849609375
928,38,23,1025.150390625
929,39,0,1029.081787109375
930,39,1,1023.080078125
931,39,2,1022.9096069335938
932,39,3,1019.8187866210938
933,39,4,1022.9863891601562
934,39,5,1021.0631103515625
935,39,6,1019.087890625
936,39,7,1017.90771484375
937,39,8,1023.0045776367188
938,39,9,1019.3956909179688
939,39,10,1017.0128173828125
940,39,11,1017.6030883789062
941,39,12,1019.4281005859375
942,39,13,1021.3239135742188
943,39,14,1022.9515991210938
944,39,15,1020.3496704101562
945,39,16,1017.4741821289062
946,39,17,1021.4930419921875
947,39,18,1021.8507080078125
948,39,19,1019.9028930664062
949,39,20,1019.9063720703125
950,39,21,1023.400390625
951,39,22,1023.6629638671875
952,39,23,1017.9484252929688
